name,id,nametype,recclass,mass_grams,fall,year,reclat,reclong,geolocation,geometry,state_abbrev,state,county,country,elevation
Mayerthorpe,15449,Valid,"Iron, IAB complex",12610.0,Found,1964,53.775,-115.03333,"(53.775, -115.03333)",POINT (-115.03333 53.775),None_Found,Alberta,Yellowhead County,Canada,0.0
Mayfield,15450,Valid,H4,38400.0,Found,1972,37.30833,-97.545,"(37.30833, -97.545)",POINT (-97.545 37.30833),None_Found,Kansas,Sumner County,United States,0.0
Mayodan,15452,Valid,"Iron, IIAB",15400.0,Found,1920,36.38333,-79.86667,"(36.38333, -79.86667)",POINT (-79.86667 36.38333),None_Found,North Carolina,Rockingham County,United States,0.0
McAddo,15457,Valid,L6,1100.0,Found,1935,33.75,-100.93333,"(33.75, -100.93333)",POINT (-100.93333 33.75),None_Found,Texas,Dickens County,United States,0.0
McCook,15459,Valid,L6,3602.0,Found,1965,40.02,-100.78333,"(40.02, -100.78333)",POINT (-100.78333 40.02),None_Found,Nebraska,Hitchcock County,United States,0.0
McCracken,15460,Valid,H4/5,1530.0,Found,1980,38.525,-99.81,"(38.525, -99.81)",POINT (-99.81 38.525),None_Found,Kansas,Ness County,United States,0.0
McKenzie Draw (a),15461,Valid,H4,11800.0,Found,1989,32.925,-102.625,"(32.925, -102.625)",POINT (-102.625 32.925),None_Found,Texas,Gaines County,United States,0.0
McKenzie Draw (b),15462,Valid,H4,2990.0,Found,1989,32.925,-102.625,"(32.925, -102.625)",POINT (-102.625 32.925),None_Found,Texas,Gaines County,United States,0.0
McKinney,15463,Valid,L4,150000.0,Found,1870,33.18333,-96.71667,"(33.18333, -96.71667)",POINT (-96.71667 33.18333),None_Found,Texas,Collin County,United States,0.0
McLean,15464,Valid,H6,4300.0,Found,1939,35.23333,-100.6,"(35.23333, -100.6)",POINT (-100.6 35.23333),None_Found,Texas,Gray County,United States,0.0
Meadow (a),15465,Valid,H5,1495.0,Found,1975,33.33139,-102.26889,"(33.33139, -102.26889)",POINT (-102.26889 33.33139),None_Found,Texas,Terry County,United States,0.0
Meadow (b),15466,Valid,L6,691.0,Found,1981,33.33139,-102.26889,"(33.33139, -102.26889)",POINT (-102.26889 33.33139),None_Found,Texas,Terry County,United States,0.0
Melrose (a),15475,Valid,L5,36400.0,Found,1933,34.38333,-103.61667,"(34.38333, -103.61667)",POINT (-103.61667 34.38333),None_Found,New Mexico,Curry County,United States,0.0
Melrose (b),15476,Valid,Howardite,50.5,Found,1971,34.39833,-103.605,"(34.39833, -103.605)",POINT (-103.605 34.39833),None_Found,New Mexico,Curry County,United States,0.0
Melvern Lake,15477,Valid,H5,7746.0,Found,1950,38.525,-95.78056,"(38.525, -95.78056)",POINT (-95.78056 38.525),None_Found,Kansas,Osage County,United States,0.0
Mereta,15488,Valid,H4,1417.5,Found,1941,31.426109999999998,-100.13333,"(31.42611, -100.13333)",POINT (-100.13333 31.42611),None_Found,Texas,Tom Green County,United States,0.0
Mertzon,15490,Valid,"Iron, IAB-ung",3720.0,Found,1943,31.26667,-100.83333,"(31.26667, -100.83333)",POINT (-100.83333 31.26667),None_Found,Texas,Irion County,United States,0.0
Mesa Verde Park,15494,Valid,"Iron, IAB-ung",3500.0,Found,1922,37.16667,-108.5,"(37.16667, -108.5)",POINT (-108.5 37.16667),None_Found,Colorado,Montezuma County,United States,0.0
Miami,16630,Valid,H5,57700.0,Found,1930,35.66667,-100.6,"(35.66667, -100.6)",POINT (-100.6 35.66667),None_Found,Texas,Roberts County,United States,0.0
Midland,16633,Valid,Iron,34.0,Found,1960,44.75,-79.88333,"(44.75, -79.88333)",POINT (-79.88333 44.75),None_Found,Ontario,Simcoe County,Canada,0.0
Millarville,16642,Valid,"Iron, IVA",15636.0,Found,1977,50.79722,-114.30944,"(50.79722, -114.30944)",POINT (-114.30944 50.79722),None_Found,Alberta,Foothills County,Canada,0.0
Millen,16644,Valid,H4,40800.0,Found,1975,32.83528,-81.87389,"(32.83528, -81.87389)",POINT (-81.87389 32.83528),None_Found,Georgia,Jenkins County,United States,0.0
Miller (Kansas),16646,Valid,H4,970.0,Found,1950,38.625,-96.02278000000001,"(38.625, -96.02278)",POINT (-96.02278 38.625),None_Found,Kansas,Lyon County,United States,0.0
Mills,16687,Valid,H6,88000.0,Found,1970,36.23,-104.11889000000001,"(36.23, -104.11889)",POINT (-104.11889 36.23),None_Found,New Mexico,Colfax County,United States,0.0
Milnesand (stone),16690,Valid,L6,34.0,Found,1981,33.63333,-103.33333,"(33.63333, -103.33333)",POINT (-103.33333 33.63333),None_Found,New Mexico,Roosevelt County,United States,0.0
Milton,16691,Valid,"Pallasite, ungrouped",2040.0,Found,2000,40.2875,-95.37666999999999,"(40.2875, -95.37667)",POINT (-95.37667 40.2875),None_Found,Missouri,Atchison County,United States,0.0
Mincy,16694,Valid,Mesosiderite-B4,89400.0,Found,1857,36.55,-93.1,"(36.55, -93.1)",POINT (-93.1 36.55),None_Found,Missouri,Taney County,United States,0.0
Mission,16704,Valid,L,12000.0,Found,1949,43.31667,-100.76666999999999,"(43.31667, -100.76667)",POINT (-100.76667 43.31667),None_Found,South Dakota,Todd County,United States,0.0
Moapa Valley,48952,Valid,CM1,698.8,Found,2004,36.55722,-114.42693999999999,"(36.55722, -114.42694)",POINT (-114.42694 36.55722),None_Found,Nevada,Clark County,United States,0.0
Moctezuma,16710,Valid,"Iron, IAB-sLL",1700.0,Found,1889,29.8,-109.66667,"(29.8, -109.66667)",POINT (-109.66667 29.8),None_Found,Sonora,Moctezuma,México,0.0
Modoc (1948),16712,Valid,H6,1800.0,Found,1948,38.5,-101.1,"(38.5, -101.1)",POINT (-101.1 38.5),None_Found,Kansas,Scott County,United States,0.0
Mohawk,34059,Valid,"Iron, IAB complex",586.0,Found,2000,32.73,-113.71,"(32.73, -113.71)",POINT (-113.71 32.73),None_Found,Arizona,Yuma County,United States,0.0
Monahans (1938),16718,Valid,"Iron, IIF",27900.0,Found,1938,31.48333,-102.88333,"(31.48333, -102.88333)",POINT (-102.88333 31.48333),None_Found,Texas,Ward County,United States,0.0
Monticello,16728,Valid,Howardite,210.0,Found,1982,36.95,-84.9,"(36.95, -84.9)",POINT (-84.9 36.95),None_Found,Kentucky,Russell County,United States,0.0
Monument Draw,16732,Valid,Acapulcoite,524.5,Found,1985,32.50333,-102.74333,"(32.50333, -102.74333)",POINT (-102.74333 32.50333),None_Found,Texas,Andrews County,United States,0.0
Moriarty,16744,Valid,L,330.0,Found,1975,34.98333,-106.05,"(34.98333, -106.05)",POINT (-106.05 34.98333),None_Found,New Mexico,Torrance County,United States,0.0
Morito,16745,Valid,"Iron, IIIAB",10100000.0,Found,1600,27.05,-105.43333,"(27.05, -105.43333)",POINT (-105.43333 27.05),None_Found,Chihuahua,Allende,México,0.0
Morland,16746,Valid,H6,295000.0,Found,1890,39.33333,-100.06667,"(39.33333, -100.06667)",POINT (-100.06667 39.33333),None_Found,Kansas,Graham County,United States,0.0
Morrill,16749,Valid,"Iron, IAB-an",1387.0,Found,1920,42.18333,-103.93333,"(42.18333, -103.93333)",POINT (-103.93333 42.18333),None_Found,Nebraska,Sioux County,United States,0.0
Morristown,16750,Valid,Mesosiderite-A3,16300.0,Found,1887,36.2,-83.38333,"(36.2, -83.38333)",POINT (-83.38333 36.2),None_Found,Tennessee,Hamblen County,United States,0.0
Morrow County,51707,Valid,L6,18200.0,Found,1999,45.5,-119.5,"(45.5, -119.5)",POINT (-119.5 45.5),None_Found,Oregon,Morrow County,United States,0.0
Morton,16753,Valid,H6,6400.0,Found,1980,33.71667,-102.76666999999999,"(33.71667, -102.76667)",POINT (-102.76667 33.71667),None_Found,Texas,Cochran County,United States,0.0
Mosca,16755,Valid,L6,6220.0,Found,1942,37.63333,-105.83333,"(37.63333, -105.83333)",POINT (-105.83333 37.63333),None_Found,Colorado,Alamosa County,United States,0.0
Mosquero,16757,Valid,H4,1800.0,Found,1963,35.75,-103.93333,"(35.75, -103.93333)",POINT (-103.93333 35.75),None_Found,New Mexico,Harding County,United States,0.0
Mount Joy,16779,Valid,"Iron, IIAB",384000.0,Found,1887,39.78333,-77.21667,"(39.78333, -77.21667)",POINT (-77.21667 39.78333),None_Found,Pennsylvania,Adams County,United States,0.0
Mount Morris (New York),16782,Valid,H,12.5,Found,1897,42.7,-77.88333,"(42.7, -77.88333)",POINT (-77.88333 42.7),None_Found,New York,Livingston County,United States,0.0
Mount Morris (Wisconsin),16783,Valid,"Iron, IAB-an",676.0,Found,1937,44.0,-89.25,"(44.0, -89.25)",POINT (-89.25 44),None_Found,Wisconsin,Waushara County,United States,0.0
Mount Ouray,16784,Valid,"Iron, IID",900.0,Found,1898,38.41667,-106.21667,"(38.41667, -106.21667)",POINT (-106.21667 38.41667),None_Found,Colorado,Saguache County,United States,0.0
Mount Vernon,16806,Valid,"Pallasite, PMG",159000.0,Found,1868,36.93333,-87.4,"(36.93333, -87.4)",POINT (-87.4 36.93333),None_Found,Kentucky,Christian County,United States,0.0
Mud Dry Lake,16840,Valid,H3,18255.0,Found,2002,37.8594,-117.02096999999999,"(37.8594, -117.02097)",POINT (-117.02097 37.8594),None_Found,Nevada,Nye County,United States,0.0
Mulberry Draw,16845,Valid,L5,9716.0,Found,1963,35.63333,-100.13333,"(35.63333, -100.13333)",POINT (-100.13333 35.63333),None_Found,Texas,Hemphill County,United States,0.0
Muleshoe,16846,Valid,H4/6,3600.0,Found,1972,34.12167,-102.695,"(34.12167, -102.695)",POINT (-102.695 34.12167),None_Found,Texas,Bailey County,United States,0.0
Murfreesboro,16877,Valid,"Iron, ungrouped",8600.0,Found,1847,35.83333,-86.41667,"(35.83333, -86.41667)",POINT (-86.41667 35.83333),None_Found,Tennessee,Rutherford County,United States,0.0
Muroc,16879,Valid,L,18.4,Found,1936,34.91667,-117.83333,"(34.91667, -117.83333)",POINT (-117.83333 34.91667),None_Found,California,CAL Fire Kern County,United States,0.0
Muroc Dry Lake,16880,Valid,L6,223.0,Found,1936,34.91667,-117.83333,"(34.91667, -117.83333)",POINT (-117.83333 34.91667),None_Found,California,CAL Fire Kern County,United States,0.0
Murphy,16881,Valid,"Iron, IIAB",7700.0,Found,1899,35.1,-84.03333,"(35.1, -84.03333)",POINT (-84.03333 35.1),None_Found,North Carolina,Cherokee County,United States,0.0
Myersville,16886,Valid,OC,5397.0,Found,1969,28.95,-97.40278,"(28.95, -97.40278)",POINT (-97.40278 28.95),None_Found,Texas,DeWitt County,United States,0.0
Naruna (a),16916,Valid,H4,672.3,Found,1935,30.95,-98.26666999999999,"(30.95, -98.26667)",POINT (-98.26667 30.95),None_Found,Texas,Burnet County,United States,0.0
Naruna (b),16917,Valid,H4,513.3,Found,1942,30.95,-98.28333,"(30.95, -98.28333)",POINT (-98.28333 30.95),None_Found,Texas,Burnet County,United States,0.0
Nashville (iron),16920,Valid,Iron,18000.0,Found,1934,35.96667,-77.96667,"(35.96667, -77.96667)",POINT (-77.96667 35.96667),None_Found,North Carolina,Nash County,United States,0.0
Nashville (stone),16921,Valid,L6,25000.0,Found,1939,37.45,-98.41667,"(37.45, -98.41667)",POINT (-98.41667 37.45),None_Found,Kansas,Kingman County,United States,0.0
Navajo,16926,Valid,"Iron, IIAB",2184000.0,Found,1921,35.33333,-109.5,"(35.33333, -109.5)",POINT (-109.5 35.33333),None_Found,Arizona,Apache County,United States,0.0
Naviska,48657,Valid,"Iron, IAB complex",147.0,Found,2004,32.5,-111.28,"(32.5, -111.28)",POINT (-111.28 32.5),None_Found,Arizona,Pima County,United States,0.0
Nazareth (a),16928,Valid,L6,44.0,Found,1938,34.5,-102.25,"(34.5, -102.25)",POINT (-102.25 34.5),None_Found,Texas,Castro County,United States,0.0
Nazareth (b),16929,Valid,L6,3600.0,Found,1967,34.5,-102.25,"(34.5, -102.25)",POINT (-102.25 34.5),None_Found,Texas,Castro County,United States,0.0
Nazareth (c),16930,Valid,H5,222.0,Found,1970,34.58333,-102.08333,"(34.58333, -102.08333)",POINT (-102.08333 34.58333),None_Found,Texas,Castro County,United States,0.0
Nazareth (d),16931,Valid,H6,1500.0,Found,1968,34.58333,-102.08333,"(34.58333, -102.08333)",POINT (-102.08333 34.58333),None_Found,Texas,Castro County,United States,0.0
Nazareth (e),16932,Valid,H6,13100.0,Found,1977,34.58333,-102.05,"(34.58333, -102.05)",POINT (-102.05 34.58333),None_Found,Texas,Castro County,United States,0.0
Nazareth (iron),16933,Valid,"Iron, IIIAB",11310.0,Found,1968,34.52667,-102.105,"(34.52667, -102.105)",POINT (-102.105 34.52667),None_Found,Texas,Castro County,United States,0.0
Needles,16936,Valid,"Iron, IID",45300.0,Found,1962,34.44417,-114.8325,"(34.44417, -114.8325)",POINT (-114.8325 34.44417),None_Found,California,San Bernardino County,United States,0.0
Needmore,16937,Valid,OC,1793.0,Found,1976,34.04472,-102.79916999999999,"(34.04472, -102.79917)",POINT (-102.79917 34.04472),None_Found,Texas,Bailey County,United States,0.0
Neenach,16938,Valid,L6,13800.0,Found,1948,34.8,-118.5,"(34.8, -118.5)",POINT (-118.5 34.8),None_Found,California,Los Angeles County,United States,0.0
Nelson County,16942,Valid,"Iron, IIIF",73030.0,Found,1856,37.75,-85.5,"(37.75, -85.5)",POINT (-85.5 37.75),None_Found,Kentucky,Nelson County,United States,0.0
Ness County (1894),16946,Valid,L6,82000.0,Found,1894,38.5,-99.6,"(38.5, -99.6)",POINT (-99.6 38.5),None_Found,Kansas,Ness County,United States,0.0
Ness County (1938),16947,Valid,H4,652.0,Found,1938,38.48333,-99.91667,"(38.48333, -99.91667)",POINT (-99.91667 38.48333),None_Found,Kansas,Ness County,United States,0.0
New Almelo,16951,Valid,L5,8000.0,Found,1917,39.66667,-100.0,"(39.66667, -100.0)",POINT (-100 39.66667),None_Found,Kansas,Norton County,United States,0.0
New Baltimore,16952,Valid,"Iron, ungrouped",20000.0,Found,1922,40.0,-78.85,"(40.0, -78.85)",POINT (-78.85 40),None_Found,Pennsylvania,Somerset County,United States,0.0
New Deal,52094,Valid,H6,266.0,Found,2010,33.721,-101.8389,"(33.721, -101.8389)",POINT (-101.8389 33.721),None_Found,Texas,Lubbock County,United States,0.0
New Leipzig,16955,Valid,"Iron, IAB-MG",20000.0,Found,1936,46.36667,-101.95,"(46.36667, -101.95)",POINT (-101.95 46.36667),None_Found,North Dakota,Grant County,United States,0.0
New Lynn,16956,Valid,L6,800.0,Found,1986,33.17,-101.63833000000001,"(33.17, -101.63833)",POINT (-101.63833 33.17),None_Found,Texas,Lynn County,United States,0.0
New Mexico,16957,Valid,Iron,130.0,Found,1935,34.5,-107.0,"(34.5, -107.0)",POINT (-107 34.5),None_Found,New Mexico,Socorro County,United States,0.0
New Moore (a),16958,Valid,OC,100.3,Found,1972,33.11667,-102.11667,"(33.11667, -102.11667)",POINT (-102.11667 33.11667),None_Found,Texas,Terry County,United States,0.0
New Moore (b),16959,Valid,OC,200.0,Found,1975,33.11833,-102.11333,"(33.11833, -102.11333)",POINT (-102.11333 33.11833),None_Found,Texas,Terry County,United States,0.0
New Raymer,30758,Valid,LL4,3400.0,Found,1995,40.62583,-103.84033000000001,"(40.62583, -103.84033)",POINT (-103.84033 40.62583),None_Found,Colorado,Weld County,United States,0.0
New Westville,16961,Valid,"Iron, IVA",4800.0,Found,1941,39.8,-84.81667,"(39.8, -84.81667)",POINT (-84.81667 39.8),None_Found,Indiana,Wayne County,United States,0.0
Newport,16962,Valid,"Pallasite, PMG",5600.0,Found,1923,35.6,-91.26666999999999,"(35.6, -91.26667)",POINT (-91.26667 35.6),None_Found,Arkansas,Jackson County,United States,0.0
Newsom,16963,Valid,L6,892.0,Found,1939,37.6,-105.83333,"(37.6, -105.83333)",POINT (-105.83333 37.6),None_Found,Colorado,Alamosa County,United States,0.0
Niagara,16969,Valid,"Iron, IAB-sLL",115.0,Found,1879,48.0,-97.93333,"(48.0, -97.93333)",POINT (-97.93333 48),None_Found,North Dakota,Nelson County,United States,0.0
Norcateur,16991,Valid,L6,3200.0,Found,1940,39.81667,-100.2,"(39.81667, -100.2)",POINT (-100.2 39.81667),None_Found,Kansas,Decatur County,United States,0.0
Nordheim,16992,Valid,"Iron, ungrouped",15150.0,Found,1932,28.866670000000003,-97.61667,"(28.86667, -97.61667)",POINT (-97.61667 28.86667),None_Found,Texas,DeWitt County,United States,0.0
Norfolk,16993,Valid,"Iron, IIIAB",23000.0,Found,1907,36.9,-76.3,"(36.9, -76.3)",POINT (-76.3 36.9),None_Found,Virginia,,United States,0.0
Norristown,16997,Valid,"Iron, IIIAB",4200.0,Found,1965,32.51667,-82.55,"(32.51667, -82.55)",POINT (-82.55 32.51667),None_Found,Georgia,Emanuel County,United States,0.0
Northampton,17009,Valid,Iron,353.0,Found,1963,42.31667,-72.63333,"(42.31667, -72.63333)",POINT (-72.63333 42.31667),None_Found,Massachusetts,Hampshire County,United States,0.0
Northbranch,17010,Valid,H5,76000.0,Found,1972,39.99167,-98.34167,"(39.99167, -98.34167)",POINT (-98.34167 39.99167),None_Found,Kansas,Jewell County,United States,0.0
Nuevo Laredo,17937,Valid,Eucrite-mmict,500.0,Found,1950,27.5,-99.5,"(27.5, -99.5)",POINT (-99.5 27.5),None_Found,Texas,Webb County,United States,0.0
Ocate,48976,Valid,"Iron, IAB-MG",6400.0,Found,1986,36.29533,-105.04833,"(36.29533, -105.04833)",POINT (-105.04833 36.29533),None_Found,New Mexico,Colfax County,United States,0.0
Oakley (iron),17972,Valid,"Iron, IIIF",111000.0,Found,1926,42.33333,-113.7,"(42.33333, -113.7)",POINT (-113.7 42.33333),None_Found,Idaho,Cassia County,United States,0.0
Oakley (stone),17973,Valid,H6,27700.0,Found,1895,38.95,-101.01666999999999,"(38.95, -101.01667)",POINT (-101.01667 38.95),None_Found,Kansas,Logan County,United States,0.0
Oasis State Park,17974,Valid,OC,606.0,Found,1968,34.22833,-103.35833000000001,"(34.22833, -103.35833)",POINT (-103.35833 34.22833),None_Found,New Mexico,Roosevelt County,United States,0.0
Oberlin,17975,Valid,LL5,2500.0,Found,1911,39.8,-100.51666999999999,"(39.8, -100.51667)",POINT (-100.51667 39.8),None_Found,Kansas,Decatur County,United States,0.0
Ocotillo,17980,Valid,"Iron, IAB-MG",28570.0,Found,1990,32.83333,-116.06667,"(32.83333, -116.06667)",POINT (-116.06667 32.83333),None_Found,California,,United States,0.0
Octave Mine,35633,Valid,H5,1304.2,Found,2004,34.13228,-112.70225,"(34.13228, -112.70225)",POINT (-112.70225 34.13228),None_Found,Arizona,Yavapai County,United States,0.0
Odessa (iron),17985,Valid,"Iron, IAB-MG",1600000.0,Found,1922,31.71667,-102.4,"(31.71667, -102.4)",POINT (-102.4 31.71667),None_Found,Texas,Ector County,United States,0.0
O'Donnell,17987,Valid,H5,12700.0,Found,1992,32.91217,-101.91866999999999,"(32.91217, -101.91867)",POINT (-101.91867 32.91217),None_Found,Texas,Dawson County,United States,0.0
Ogallala,17992,Valid,"Iron, IAB-sLL",3300.0,Found,1918,41.16667,-101.66667,"(41.16667, -101.66667)",POINT (-101.66667 41.16667),None_Found,Nebraska,Keith County,United States,0.0
Okechobee,18001,Valid,L4,1000.0,Found,1916,26.683329999999998,-80.8,"(26.68333, -80.8)",POINT (-80.8 26.68333),None_Found,Florida,Palm Beach County,United States,0.0
Oktibbeha County,18003,Valid,"Iron, IAB-ung",156.0,Found,1854,33.5,-89.0,"(33.5, -89.0)",POINT (-89 33.5),None_Found,Mississippi,Oktibbeha County,United States,0.0
Old Dominion Mine,18004,Valid,H4,42.0,Found,2000,34.85958,-116.22113,"(34.85958, -116.22113)",POINT (-116.22113 34.85958),None_Found,California,CAL Fire San Bernardino Unit,United States,0.0
Old Woman,18007,Valid,"Iron, IIAB",2753000.0,Found,1976,34.46667,-115.23333000000001,"(34.46667, -115.23333)",POINT (-115.23333 34.46667),None_Found,California,CAL Fire San Bernardino Unit,United States,0.0
Oldman Mountain,56392,Valid,H5,198.96,Found,2008,33.67248,-114.2917,"(33.67248, -114.2917)",POINT (-114.2917 33.67248),None_Found,Arizona,La Paz County,United States,0.0
Oliver,18014,Valid,L6,6690.0,Found,1984,41.2,-103.68333,"(41.2, -103.68333)",POINT (-103.68333 41.2),None_Found,Nebraska,Kimball County,United States,0.0
Olton,18016,Valid,H3.5,953.0,Found,1948,34.16722,-102.13361,"(34.16722, -102.13361)",POINT (-102.13361 34.16722),None_Found,Texas,Lamb County,United States,0.0
Oro Grande,18031,Valid,H5,513.0,Found,1971,32.37167,-106.25833,"(32.37167, -106.25833)",POINT (-106.25833 32.37167),None_Found,New Mexico,Otero County,United States,0.0
Oroville,18032,Valid,"Iron, IIIAB",24500.0,Found,1893,39.68333,-121.63333,"(39.68333, -121.63333)",POINT (-121.63333 39.68333),None_Found,California,Butte County,United States,0.0
